query_id,pq,latency_ms,recall,seed_count,visited_nodes,expanded_nodes,neighbor_slots_scanned,candidate_nodes,distance_evals,frontier_pushes,result_updates,peak_frontier,peak_results,result_count,early_stopped
352,50,0.253562,0.7,4,868,54,1696,864,868,868,229,815,50,10,1
353,50,0.29237,0.9,4,972,56,1760,968,972,972,244,917,50,10,1
354,50,0.322335,0.9,4,1053,61,1920,1049,1053,1053,309,994,50,10,1
355,50,0.317531,0.9,4,980,56,1760,976,980,980,271,925,50,10,1
356,50,0.311294,1,4,1001,57,1792,997,1001,1001,289,945,50,10,1
357,50,0.27448,1,4,883,53,1664,879,883,883,193,831,50,10,1
358,50,0.30951,1,4,977,59,1856,973,977,977,259,919,50,10,1
359,50,0.342018,0.9,4,1092,56,1760,1088,1092,1092,286,1037,50,10,1
360,50,0.300814,0.9,4,881,56,1760,877,881,881,268,826,50,10,1
361,50,0.418096,0.8,4,1292,63,1984,1288,1292,1292,287,1230,50,10,1
362,50,0.311683,0.8,4,1020,56,1760,1016,1020,1020,256,965,50,10,1
363,50,0.320976,1,4,1000,60,1888,996,1000,1000,321,941,50,10,1
364,50,0.298648,0.8,4,976,57,1792,972,976,976,238,920,50,10,1
365,50,0.33436,1,4,1000,60,1888,996,1000,1000,309,941,50,10,1
366,50,0.417223,1,4,1248,64,2016,1244,1248,1248,327,1185,50,10,1
367,50,0.359848,0.7,4,1093,58,1824,1089,1093,1093,294,1036,50,10,1
368,50,0.289979,0.8,4,916,56,1760,912,916,916,212,861,50,10,1
369,50,0.336361,1,4,1105,59,1856,1101,1105,1105,283,1047,50,10,1
370,50,0.37993,1,4,1032,53,1664,1028,1032,1032,198,980,50,10,1
371,50,0.64256,1,4,1088,55,1728,1084,1088,1088,212,1034,50,10,1
372,50,0.450442,1,4,897,59,1856,893,897,897,217,839,50,10,1
373,50,0.466697,0.8,4,1052,56,1760,1048,1052,1052,243,997,50,10,1
374,50,0.436012,1,4,915,58,1824,911,915,915,286,858,50,10,1
375,50,0.627052,1,4,1361,68,2144,1357,1361,1361,270,1294,50,10,1
376,50,0.435886,0.7,4,998,55,1728,994,998,998,259,944,50,10,1
377,50,0.388894,1,4,865,55,1728,861,865,865,198,811,50,10,1
378,50,0.503741,1,4,1063,57,1792,1059,1063,1063,284,1007,50,10,1
379,50,0.43907,0.9,4,1016,60,1888,1012,1016,1016,250,957,50,10,1
380,50,0.422003,1,4,952,55,1728,948,952,952,253,898,50,10,1
381,50,0.61473,0.9,4,1461,72,2272,1457,1461,1461,322,1390,50,10,1
382,50,0.347324,0.8,4,1013,60,1888,1009,1013,1013,304,954,50,10,1
383,50,0.437047,0.8,4,1299,67,2112,1295,1299,1299,330,1233,50,10,1
384,50,0.300785,1,4,976,61,1920,972,976,976,253,916,50,10,1
385,50,0.417096,0.8,4,1193,66,2080,1189,1193,1193,337,1128,50,10,1
386,50,0.269181,0.6,4,913,53,1664,909,913,913,190,861,50,10,1
387,50,0.392472,1,4,1160,62,1952,1156,1160,1160,252,1099,50,10,1
388,50,0.313641,0.6,4,992,54,1696,988,992,992,212,939,50,10,1
389,50,0.389295,0.9,4,1228,71,2240,1224,1228,1228,280,1158,50,10,1
390,50,0.366551,1,4,1142,58,1824,1138,1142,1142,230,1085,50,10,1
391,50,0.31635,1,4,1013,57,1792,1009,1013,1013,261,957,50,10,1
392,50,0.375234,0.5,4,1137,61,1920,1133,1137,1137,307,1077,50,10,1
393,50,0.238911,0.9,4,826,54,1696,822,826,826,209,773,50,10,1
394,50,0.260464,1,4,769,55,1728,765,769,769,204,715,50,10,1
395,50,0.302217,0.9,4,987,57,1792,983,987,987,225,931,50,10,1
396,50,0.321582,0.6,4,1108,58,1824,1104,1108,1108,289,1051,50,10,1
397,50,0.331752,0.5,4,952,55,1728,948,952,952,199,898,50,10,1
398,50,0.296401,0.7,4,895,55,1728,891,895,895,219,841,50,10,1
399,50,0.296567,1,4,918,56,1760,914,918,918,227,863,50,10,1
400,50,0.286459,0.9,4,947,54,1696,943,947,947,237,894,50,10,1
401,50,0.333935,0.7,4,1068,54,1696,1064,1068,1068,246,1015,50,10,1
402,50,0.336071,0.7,4,1097,58,1824,1093,1097,1097,238,1040,50,10,1
403,50,0.299107,1,4,1010,53,1664,1006,1010,1010,190,958,50,10,1
404,50,0.323083,1,4,963,58,1824,959,963,963,304,906,50,10,1
405,50,0.368905,0.7,4,1156,58,1824,1152,1156,1156,242,1099,50,10,1
406,50,0.372088,0.8,4,1121,59,1856,1117,1121,1121,327,1063,50,10,1
407,50,0.293672,0.9,4,990,56,1760,986,990,990,216,935,50,10,1
408,50,0.298597,0.9,4,949,54,1696,945,949,949,224,896,50,10,1
409,50,0.256793,0.5,4,847,53,1664,843,847,847,196,795,50,10,1
410,50,0.278101,1,4,882,53,1664,878,882,882,187,830,50,10,1
411,50,0.346703,0.8,4,1041,61,1920,1037,1041,1041,345,981,50,10,1
412,50,0.318829,1,4,1024,56,1760,1020,1024,1024,188,969,50,10,1
413,50,0.331281,0.6,4,1059,55,1728,1055,1059,1059,241,1005,50,10,1
414,50,0.358458,1,4,1099,62,1952,1095,1099,1099,317,1038,50,10,1
415,50,0.401269,0.9,4,1272,62,1952,1268,1272,1272,285,1211,50,10,1
416,50,0.290889,1,4,904,55,1728,900,904,904,245,850,50,10,1
417,50,0.300769,1,4,936,57,1792,932,936,936,233,880,50,10,1
418,50,0.37676,0.4,4,1147,59,1856,1143,1147,1147,288,1089,50,10,1
419,50,0.297756,1,4,920,53,1664,916,920,920,194,868,50,10,1
420,50,0.325356,0.9,4,989,57,1792,985,989,989,264,933,50,10,1
421,50,0.299221,1,4,910,58,1824,906,910,910,312,853,50,10,1
422,50,0.318838,1,4,948,55,1728,944,948,948,230,894,50,10,1
423,50,0.306157,0.6,4,952,56,1760,948,952,952,283,897,50,10,1
424,50,0.464878,0.8,4,1483,83,2624,1479,1483,1483,268,1401,50,10,1
425,50,0.372266,0.9,4,1135,58,1824,1131,1135,1135,241,1078,50,10,1
426,50,0.301789,0.9,4,945,55,1728,941,945,945,251,891,50,10,1
427,50,0.310544,0.9,4,984,54,1696,980,984,984,219,931,50,10,1
428,50,0.292989,0.9,4,973,59,1856,969,973,973,228,915,50,10,1
429,50,0.324394,0.5,4,991,60,1888,987,991,991,264,932,50,10,1
430,50,0.312144,0.9,4,956,57,1792,952,956,956,235,900,50,10,1
431,50,0.263948,0.8,4,891,53,1664,887,891,891,234,839,50,10,1
432,50,0.312051,1,4,979,56,1760,975,979,979,243,924,50,10,1
433,50,0.336147,0.7,4,1074,57,1792,1070,1074,1074,210,1018,50,10,1
434,50,0.366166,1,4,1109,58,1824,1105,1109,1109,308,1052,50,10,1
435,50,0.288435,1,4,1004,57,1792,1000,1004,1004,244,948,50,10,1
436,50,0.337076,1,4,1035,60,1888,1031,1035,1035,267,976,50,10,1
437,50,0.319591,1,4,1041,54,1696,1037,1041,1041,226,988,50,10,1
438,50,0.368701,0.9,4,1145,61,1920,1141,1145,1145,245,1085,50,10,1
439,50,0.310437,1,4,997,55,1728,993,997,997,235,943,50,10,1
440,50,0.314783,1,4,945,59,1856,941,945,945,285,887,50,10,1
441,50,0.377274,0.5,4,1108,65,2048,1104,1108,1108,313,1044,50,10,1
442,50,0.273367,1,4,941,57,1792,937,941,941,254,885,50,10,1
443,50,0.267812,0.9,4,849,55,1728,845,849,849,232,795,50,10,1
444,50,0.345404,0.8,4,1095,57,1792,1091,1095,1095,214,1039,50,10,1
445,50,0.295287,0.9,4,992,59,1856,988,992,992,237,934,50,10,1
446,50,0.358655,0.6,4,1138,60,1888,1134,1138,1138,319,1079,50,10,1
447,50,0.29049,0.6,4,1044,60,1888,1040,1044,1044,262,985,50,10,1
448,50,0.390263,0.7,4,1180,62,1952,1176,1180,1180,305,1119,50,10,1
449,50,0.33844,1,4,1052,69,2176,1048,1052,1052,400,984,50,10,1
450,50,0.335694,0.9,4,1050,61,1920,1046,1050,1050,268,990,50,10,1
451,50,0.300721,0.9,4,968,53,1664,964,968,968,239,916,50,10,1
452,50,0.439587,0.8,4,1403,65,2048,1399,1403,1403,280,1339,50,10,1
453,50,0.4173,0.7,4,1308,65,2048,1304,1308,1308,277,1244,50,10,1
454,50,0.316626,1,4,1072,56,1760,1068,1072,1072,268,1017,50,10,1
455,50,0.289863,1,4,902,59,1856,898,902,902,270,844,50,10,1
456,50,0.324185,0.9,4,1025,58,1824,1021,1025,1025,276,968,50,10,1
457,50,0.325841,1,4,1031,56,1760,1027,1031,1031,280,976,50,10,1
458,50,0.297733,1,4,888,59,1856,884,888,888,275,830,50,10,1
459,50,0.349679,0.6,4,1114,59,1856,1110,1114,1114,278,1056,50,10,1
460,50,0.30853,0.7,4,1015,55,1728,1011,1015,1015,238,961,50,10,1
461,50,0.288417,1,4,949,54,1696,945,949,949,222,896,50,10,1
462,50,0.214175,1,4,670,57,1792,666,670,670,260,614,50,10,1
463,50,0.212839,1,4,746,54,1696,742,746,746,185,693,50,10,1
464,50,0.227229,1,4,821,56,1760,817,821,821,253,766,50,10,1
465,50,0.288055,0.9,4,978,54,1696,974,978,978,221,925,50,10,1
466,50,0.306488,1,4,995,55,1728,991,995,995,241,941,50,10,1
467,50,0.353907,1,4,1120,59,1856,1116,1120,1120,287,1062,50,10,1
468,50,0.263319,0.7,4,937,59,1856,933,937,937,285,879,50,10,1
469,50,0.321891,0.9,4,1042,63,1984,1038,1042,1042,290,980,50,10,1
470,50,0.320009,1,4,1039,56,1760,1035,1039,1039,235,984,50,10,1
471,50,0.263025,0.7,4,946,55,1728,942,946,946,237,892,50,10,1
472,50,0.295501,0.6,4,993,55,1728,989,993,993,262,939,50,10,1
473,50,0.33832,0.9,4,1010,64,2016,1006,1010,1010,304,947,50,10,1
474,50,0.307271,0.8,4,996,58,1824,992,996,996,234,940,50,10,1
475,50,0.322922,1,4,978,60,1888,974,978,978,306,919,50,10,1
476,50,0.264482,1,4,879,57,1792,875,879,879,241,823,50,10,1
477,50,0.330321,1,4,1022,59,1856,1018,1022,1022,301,964,50,10,1
478,50,0.19383,1,4,510,58,1824,506,510,510,255,453,50,10,1
479,50,0.310947,0.9,4,984,57,1792,980,984,984,246,928,50,10,1
480,50,0.202963,1,4,566,62,1952,562,566,566,328,505,50,10,1
481,50,0.283579,1,4,856,55,1728,852,856,856,248,802,50,10,1
482,50,0.306547,1,4,933,61,1920,929,933,933,324,873,50,10,1
483,50,0.30671,0.8,4,934,54,1696,930,934,934,255,881,50,10,1
484,50,0.273792,1,4,828,58,1824,824,828,828,284,771,50,10,1
485,50,0.236112,1,4,664,58,1824,660,664,664,248,607,50,10,1
486,50,0.315332,1,4,966,57,1792,962,966,966,261,910,50,10,1
487,50,0.274887,1,4,825,54,1696,821,825,825,207,772,50,10,1
488,50,0.316855,1,4,988,56,1760,984,988,988,216,933,50,10,1
489,50,0.383186,0.3,4,1153,70,2208,1149,1153,1153,220,1084,50,10,1
490,50,0.242252,1,4,879,57,1792,875,879,879,252,823,50,10,1
491,50,0.340092,1,4,1047,64,2016,1043,1047,1047,350,984,50,10,1
492,50,0.290503,1,4,884,55,1728,880,884,884,260,830,50,10,1
493,50,0.206127,1,4,566,56,1760,562,566,566,246,512,50,10,1
494,50,0.310618,1,4,948,58,1824,944,948,948,275,891,50,10,1
495,50,0.311638,1,4,933,56,1760,929,933,933,238,878,50,10,1
496,50,0.259974,1,4,761,57,1792,757,761,761,270,705,50,10,1
497,50,0.361627,0.6,4,1133,56,1760,1129,1133,1133,252,1078,50,10,1
498,50,0.284543,1,4,899,63,1984,895,899,899,255,837,50,10,1
499,50,0.3083,0.8,4,977,55,1728,973,977,977,239,923,50,10,1
500,50,0.276934,1,4,923,54,1696,919,923,923,197,870,50,10,1
501,50,0.378201,0.6,4,1180,62,1952,1176,1180,1180,321,1119,50,10,1
502,50,0.277105,1,4,831,60,1888,827,831,831,298,772,50,10,1
503,50,0.308003,1,4,982,56,1760,978,982,982,242,927,50,10,1
504,50,0.269828,1,4,796,59,1856,792,796,796,264,739,50,10,1
505,50,0.299818,0.8,4,906,60,1888,902,906,906,248,847,50,10,1
506,50,0.268365,0.9,4,815,55,1728,811,815,815,207,761,50,10,1
507,50,0.31001,0.6,4,942,60,1888,938,942,942,252,883,50,10,1
508,50,0.322744,0.8,4,1052,59,1856,1048,1052,1052,273,994,50,10,1
509,50,0.24932,1,4,738,56,1760,734,738,738,218,683,50,10,1
510,50,0.326204,1,4,975,65,2048,971,975,975,333,911,50,10,1
511,50,0.378699,0.8,4,1202,59,1856,1198,1202,1202,302,1144,50,10,1
512,50,0.361224,0.7,4,1141,60,1888,1137,1141,1141,270,1082,50,10,1
513,50,0.301602,1,4,976,56,1760,972,976,976,241,921,50,10,1
514,50,0.189449,1,4,513,58,1824,509,513,513,224,456,50,10,1
515,50,0.341877,0.8,4,1094,59,1856,1090,1094,1094,257,1036,50,10,1
516,50,0.320867,0.9,4,1007,58,1824,1003,1007,1007,307,950,50,10,1
517,50,0.260248,1,4,758,58,1824,754,758,758,272,701,50,10,1
518,50,0.252987,1,4,744,56,1760,740,744,744,247,689,50,10,1
519,50,0.337319,1,4,1085,66,2080,1081,1085,1085,292,1020,50,10,1
520,50,0.313852,1,4,980,60,1888,976,980,980,319,921,50,10,1
521,50,0.229417,1,4,631,59,1856,627,631,631,290,573,50,10,1
522,50,0.301265,1,4,920,58,1824,916,920,920,290,863,50,10,1
523,50,0.38815,0.9,4,1141,67,2112,1137,1141,1141,359,1075,50,10,1
524,50,0.260932,1,4,795,55,1728,791,795,795,250,741,50,10,1
525,50,0.301952,0.9,4,974,56,1760,970,974,974,239,919,50,10,1
526,50,0.263322,1,4,761,58,1824,757,761,761,239,704,50,10,1
527,50,0.236636,1,4,728,58,1824,724,728,728,267,671,50,10,1
528,50,0.333727,0.7,4,1063,55,1728,1059,1063,1063,245,1009,50,10,1
529,50,0.448174,1,4,1240,70,2208,1236,1240,1240,312,1171,50,10,1
530,50,0.353228,1,4,883,58,1824,879,883,883,263,826,50,10,1
531,50,0.408179,0.6,4,1051,60,1888,1047,1051,1051,297,992,50,10,1
532,50,0.234288,1,4,548,59,1856,544,548,548,265,490,50,10,1
533,50,0.350822,1,4,934,56,1760,930,934,934,261,879,50,10,1
534,50,0.354051,0.9,4,939,57,1792,935,939,939,277,883,50,10,1
535,50,0.316943,0.6,4,871,55,1728,867,871,871,224,817,50,10,1
536,50,0.35425,0.6,4,933,56,1760,929,933,933,256,878,50,10,1
537,50,0.382531,1,4,1034,56,1760,1030,1034,1034,245,979,50,10,1
538,50,0.366222,0.9,4,1000,60,1888,996,1000,1000,297,941,50,10,1
539,50,0.486821,1,4,1288,61,1920,1284,1288,1288,326,1228,50,10,1
540,50,0.359945,1,4,981,55,1728,977,981,981,214,927,50,10,1
541,50,0.376327,0.8,4,1060,57,1792,1056,1060,1060,196,1004,50,10,1
542,50,0.439478,0.9,4,1150,58,1824,1146,1150,1150,299,1093,50,10,1
543,50,0.324445,1,4,901,57,1792,897,901,901,287,845,50,10,1
544,50,0.382722,0.9,4,1009,60,1888,1005,1009,1009,282,950,50,10,1
545,50,0.360529,1,4,1101,62,1952,1097,1101,1101,287,1040,50,10,1
546,50,0.302035,1,4,1008,56,1760,1004,1008,1008,234,953,50,10,1
547,50,0.365539,0.8,4,1136,56,1760,1132,1136,1136,243,1081,50,10,1
548,50,0.304511,1,4,995,56,1760,991,995,995,249,940,50,10,1
549,50,0.320175,1,4,1053,58,1824,1049,1053,1053,278,996,50,10,1
550,50,0.253265,0.9,4,757,54,1696,753,757,757,204,704,50,10,1
551,50,0.37785,0.8,4,1182,60,1888,1178,1182,1182,274,1123,50,10,1
552,50,0.248545,0.9,4,893,54,1696,889,893,893,249,840,50,10,1
553,50,0.354179,0.9,4,1185,57,1792,1181,1185,1185,245,1129,50,10,1
554,50,0.283042,0.9,4,902,55,1728,898,902,902,245,848,50,10,1
555,50,0.330644,0.8,4,979,60,1888,975,979,979,292,920,50,10,1
556,50,0.322833,1,4,989,55,1728,985,989,989,240,935,50,10,1
557,50,0.276664,1,4,808,61,1920,804,808,808,293,749,50,10,1
558,50,0.320371,0.9,4,996,55,1728,992,996,996,235,942,50,10,1
559,50,0.301677,0.8,4,916,57,1792,912,916,916,255,860,50,10,1
560,50,0.319532,0.9,4,995,57,1792,991,995,995,262,939,50,10,1
561,50,0.291288,1,4,931,57,1792,927,931,931,242,875,50,10,1
562,50,0.409932,0.5,4,1261,66,2080,1257,1261,1261,251,1196,50,10,1
563,50,0.338127,0.9,4,1105,55,1728,1101,1105,1105,244,1051,50,10,1
564,50,0.288057,1,4,909,60,1888,905,909,909,313,850,50,10,1
565,50,0.419176,0.7,4,1327,63,1984,1323,1327,1327,341,1265,50,10,1
566,50,0.318696,0.7,4,980,56,1760,976,980,980,245,925,50,10,1
567,50,0.274392,1,4,856,58,1824,852,856,856,296,799,50,10,1
568,50,0.415606,0.6,4,1306,66,2080,1302,1306,1306,299,1241,50,10,1
569,50,0.262182,1,4,758,65,2048,754,758,758,331,694,50,10,1
570,50,0.334777,1,4,1081,61,1920,1077,1081,1081,279,1021,50,10,1
571,50,0.325827,0.8,4,1010,59,1856,1006,1010,1010,294,952,50,10,1
572,50,0.270329,0.7,4,902,56,1760,898,902,902,255,847,50,10,1
573,50,0.350727,0.9,4,1172,59,1856,1168,1172,1172,309,1114,50,10,1
574,50,0.261598,0.9,4,799,53,1664,795,799,799,175,747,50,10,1
575,50,0.374049,0.5,4,1162,62,1952,1158,1162,1162,258,1101,50,10,1
576,50,0.270265,1,4,955,55,1728,951,955,955,225,901,50,10,1
577,50,0.324622,1,4,986,61,1920,982,986,986,327,926,50,10,1
578,50,0.323318,0.6,4,1023,58,1824,1019,1023,1023,281,966,50,10,1
579,50,0.313596,0.9,4,914,58,1824,910,914,914,322,857,50,10,1
580,50,0.31449,0.9,4,1009,57,1792,1005,1009,1009,255,953,50,10,1
581,50,0.271504,1,4,916,56,1760,912,916,916,244,861,50,10,1
582,50,0.333355,0.9,4,1029,59,1856,1025,1029,1029,315,971,50,10,1
583,50,0.30634,0.8,4,968,56,1760,964,968,968,226,913,50,10,1
584,50,0.37929,0.4,4,1145,59,1856,1141,1145,1145,298,1087,50,10,1
585,50,0.28644,1,4,869,59,1856,865,869,869,305,811,50,10,1
586,50,0.319028,0.7,4,1064,55,1728,1060,1064,1064,206,1010,50,10,1
587,50,0.296998,1,4,895,53,1664,891,895,895,191,843,50,10,1
588,50,0.346665,0.7,4,1137,57,1792,1133,1137,1137,265,1081,50,10,1
589,50,0.275547,1,4,894,55,1728,890,894,894,218,840,50,10,1
590,50,0.307872,1,4,952,57,1792,948,952,952,268,896,50,10,1
591,50,0.261832,1,4,793,55,1728,789,793,793,213,739,50,10,1
592,50,0.269789,1,4,815,61,1920,811,815,815,304,755,50,10,1
593,50,0.268432,0.8,4,909,57,1792,905,909,909,293,853,50,10,1
594,50,0.26501,1,4,808,56,1760,804,808,808,248,753,50,10,1
595,50,0.240651,0.9,4,697,56,1760,693,697,697,234,642,50,10,1
596,50,0.315553,0.9,4,1036,56,1760,1032,1036,1036,253,981,50,10,1
597,50,0.252453,1,4,741,57,1792,737,741,741,244,685,50,10,1
598,50,0.303789,0.9,4,969,59,1856,965,969,969,268,911,50,10,1
599,50,0.340469,1,4,1089,55,1728,1085,1089,1089,286,1035,50,10,1
600,50,0.272995,1,4,915,58,1824,911,915,915,274,858,50,10,1
601,50,0.402518,0.8,4,1299,62,1952,1295,1299,1299,350,1238,50,10,1
602,50,0.270786,0.7,4,956,53,1664,952,956,956,203,904,50,10,1
603,50,0.308275,0.9,4,940,57,1792,936,940,940,276,884,50,10,1
604,50,0.334985,1,4,1077,56,1760,1073,1077,1077,251,1022,50,10,1
605,50,0.317804,0.8,4,1017,56,1760,1013,1017,1017,262,962,50,10,1
606,50,0.301107,0.9,4,956,55,1728,952,956,956,226,902,50,10,1
607,50,0.336778,1,4,1051,65,2048,1047,1051,1051,376,987,50,10,1
608,50,0.306827,1,4,948,56,1760,944,948,948,253,893,50,10,1
609,50,0.303012,0.9,4,970,55,1728,966,970,970,227,916,50,10,1
610,50,0.394529,1,4,1220,62,1952,1216,1220,1220,335,1159,50,10,1
611,50,0.284943,0.8,4,955,56,1760,951,955,955,227,900,50,10,1
612,50,0.333542,0.9,4,1077,62,1952,1073,1077,1077,214,1016,50,10,1
613,50,0.320895,0.4,4,995,57,1792,991,995,995,230,939,50,10,1
614,50,0.293062,1,4,954,57,1792,950,954,954,223,898,50,10,1
615,50,0.327644,0.9,4,1022,58,1824,1018,1022,1022,296,965,50,10,1
616,50,0.347929,1,4,1104,57,1792,1100,1104,1104,250,1048,50,10,1
617,50,0.39077,0.8,4,1232,62,1952,1228,1232,1232,295,1171,50,10,1
618,50,0.302712,1,4,945,57,1792,941,945,945,270,889,50,10,1
619,50,0.283422,0.9,4,878,54,1696,874,878,878,249,825,50,10,1
620,50,0.296586,0.5,4,948,55,1728,944,948,948,223,894,50,10,1
621,50,0.293473,1,4,907,57,1792,903,907,907,254,851,50,10,1
622,50,0.266705,0.9,4,816,58,1824,812,816,816,290,759,50,10,1
623,50,0.204632,1,4,577,57,1792,573,577,577,238,522,50,10,1
624,50,0.221573,1,4,777,57,1792,773,777,777,258,721,50,10,1
625,50,0.1721,1,4,520,56,1760,516,520,520,224,465,50,10,1
626,50,0.242709,1,4,785,58,1824,781,785,785,282,728,50,10,1
627,50,0.243733,1,4,715,57,1792,711,715,715,251,659,50,10,1
628,50,0.133883,1,4,460,55,1728,456,460,460,174,407,50,10,1
629,50,0.168131,1,4,492,56,1760,488,492,492,213,437,50,10,1
630,50,0.239225,1,4,662,66,2080,658,662,662,346,597,50,10,1
631,50,0.199177,1,4,591,58,1824,587,591,591,263,535,50,10,1
632,50,0.141399,1,4,453,57,1792,449,453,453,237,397,50,10,1
633,50,0.11805,1,4,418,58,1824,414,418,418,237,362,50,10,1
634,50,0.173728,1,4,480,58,1824,476,480,480,237,423,50,10,1
635,50,0.09579,1,4,457,58,1824,453,457,457,245,400,50,10,1
636,50,0.179732,1,4,551,55,1728,547,551,551,205,497,50,10,1
637,50,0.244317,1,4,797,54,1696,793,797,797,226,744,50,10,1
638,50,0.238008,1,4,687,55,1728,683,687,687,221,634,50,10,1
639,50,0.217018,1,4,605,59,1856,601,605,605,262,548,50,10,1
640,50,0.238857,1,4,703,58,1824,699,703,703,264,646,50,10,1
641,50,0.328937,0.9,4,1011,60,1888,1007,1011,1011,352,952,50,10,1
642,50,0.247521,1,4,700,64,2016,696,700,700,354,637,50,10,1
643,50,0.257654,1,4,786,54,1696,782,786,786,199,733,50,10,1
644,50,0.324153,1,4,1013,57,1792,1009,1013,1013,225,957,50,10,1
645,50,0.293628,1,4,921,56,1760,917,921,921,266,866,50,10,1
646,50,0.299506,0.9,4,996,55,1728,992,996,996,269,942,50,10,1
647,50,0.311849,0.9,4,965,57,1792,961,965,965,224,909,50,10,1
648,50,0.322545,1,4,987,59,1856,983,987,987,257,929,50,10,1
649,50,0.341463,0.8,4,1071,62,1952,1067,1071,1071,348,1010,50,10,1
650,50,0.277941,0.9,4,865,59,1856,861,865,865,287,807,50,10,1
651,50,0.256179,1,4,788,57,1792,784,788,788,256,732,50,10,1
652,50,0.414038,1,4,789,59,1856,785,789,789,343,731,50,10,1
653,50,0.27058,0.9,4,803,56,1760,799,803,803,253,748,50,10,1
654,50,0.38036,1,4,609,57,1792,605,609,609,247,553,50,10,1
655,50,0.247307,1,4,797,54,1696,793,797,797,205,744,50,10,1
656,50,0.225108,1,4,688,54,1696,684,688,688,199,635,50,10,1
657,50,0.299217,0.9,4,1041,63,1984,1037,1041,1041,310,979,50,10,1
658,50,0.197721,1,4,585,59,1856,581,585,585,301,527,50,10,1
659,50,0.288777,1,4,847,58,1824,843,847,847,274,790,50,10,1
660,50,0.198188,1,4,593,57,1792,589,593,593,253,537,50,10,1
661,50,0.334365,0.7,4,1079,61,1920,1075,1079,1079,273,1019,50,10,1
662,50,0.218167,1,4,726,57,1792,722,726,726,276,670,50,10,1
663,50,0.207543,1,4,692,55,1728,688,692,692,191,638,50,10,1
664,50,0.35178,1,4,1072,61,1920,1068,1072,1072,334,1012,50,10,1
665,50,0.281682,0.9,4,843,61,1920,839,843,843,293,783,50,10,1
666,50,0.421427,0.8,4,1340,65,2048,1336,1340,1340,314,1276,50,10,1
667,50,0.295575,1,4,898,59,1856,894,898,898,329,840,50,10,1
668,50,0.240026,1,4,697,55,1728,693,697,697,184,643,50,10,1
669,50,0.28672,1,4,931,55,1728,927,931,931,252,877,50,10,1
670,50,0.284387,0.9,4,873,54,1696,869,873,873,236,820,50,10,1
671,50,0.270654,0.9,4,821,58,1824,817,821,821,289,764,50,10,1
672,50,0.255644,1,4,745,61,1920,741,745,745,303,685,50,10,1
673,50,0.457418,1,4,1361,83,2624,1357,1361,1361,284,1279,50,10,1
674,50,0.209328,0.9,4,666,58,1824,662,666,666,260,609,50,10,1
675,50,0.271429,0.8,4,815,58,1824,811,815,815,239,758,50,10,1
676,50,0.309396,0.9,4,989,58,1824,985,989,989,274,932,50,10,1
677,50,0.292453,1,4,902,58,1824,898,902,902,307,845,50,10,1
678,50,0.238139,1,4,720,59,1856,716,720,720,280,662,50,10,1
679,50,0.327118,0.9,4,1055,54,1696,1051,1055,1055,217,1002,50,10,1
680,50,0.302714,1,4,913,56,1760,909,913,913,246,858,50,10,1
681,50,0.264907,1,4,846,53,1664,842,846,846,208,794,50,10,1
682,50,0.324035,1,4,989,60,1888,985,989,989,308,930,50,10,1
683,50,0.226909,1,4,682,53,1664,678,682,682,181,630,50,10,1
684,50,0.221661,1,4,674,58,1824,670,674,674,282,617,50,10,1
685,50,0.266276,0.7,4,826,54,1696,822,826,826,201,773,50,10,1
686,50,0.202576,1,4,575,59,1856,571,575,575,307,517,50,10,1
687,50,0.304552,0.9,4,974,55,1728,970,974,974,241,920,50,10,1
688,50,0.327048,1,4,977,59,1856,973,977,977,303,919,50,10,1
689,50,0.243489,1,4,679,57,1792,675,679,679,246,623,50,10,1
690,50,0.308001,1,4,949,58,1824,945,949,949,284,892,50,10,1
691,50,0.235654,1,4,712,55,1728,708,712,712,226,658,50,10,1
692,50,0.273722,1,4,821,54,1696,817,821,821,213,768,50,10,1
693,50,0.39481,0.9,4,1193,68,2144,1189,1193,1193,331,1126,50,10,1
694,50,0.250067,1,4,754,57,1792,750,754,754,280,698,50,10,1
695,50,0.231735,1,4,764,58,1824,760,764,764,277,707,50,10,1
696,50,0.265493,1,4,769,53,1664,765,769,769,210,717,50,10,1
697,50,0.257027,1,4,719,68,2144,715,719,719,398,652,50,10,1
698,50,0.242973,1,4,737,58,1824,733,737,737,286,680,50,10,1
699,50,0.13967,1,4,493,59,1856,489,493,493,241,436,50,10,1
700,50,0.223475,1,4,651,56,1760,647,651,651,234,596,50,10,1
701,50,0.32836,0.8,4,1081,55,1728,1077,1081,1081,234,1027,50,10,1
702,50,0.26996,1,4,821,56,1760,817,821,821,223,766,50,10,1
703,50,0.366449,0.8,4,1106,56,1760,1102,1106,1106,210,1051,50,10,1
704,50,0.231332,1,4,781,54,1696,777,781,781,213,728,50,10,1
705,50,0.296105,1,4,953,57,1792,949,953,953,288,897,50,10,1
706,50,0.242962,0.9,4,828,53,1664,824,828,828,197,776,50,10,1
707,50,0.271069,1,4,898,57,1792,894,898,898,228,842,50,10,1
708,50,0.27135,0.8,4,852,55,1728,848,852,852,227,798,50,10,1
709,50,0.227345,1,4,695,55,1728,691,695,695,222,641,50,10,1
710,50,0.315738,1,4,965,56,1760,961,965,965,264,910,50,10,1
711,50,0.31144,0.8,4,964,54,1696,960,964,964,209,911,50,10,1
