query_id,pq,latency_ms,recall,seed_count,visited_nodes,expanded_nodes,neighbor_slots_scanned,candidate_nodes,distance_evals,frontier_pushes,result_updates,peak_frontier,peak_results,result_count,early_stopped
376,10,0.125965,0.3,4,453,23,704,449,453,453,86,431,10,10,1
377,10,0.082831,0.9,4,279,15,448,275,279,279,84,265,10,10,1
378,10,0.122529,0.9,4,415,18,544,411,415,415,110,398,10,10,1
379,10,0.089027,0.6,4,314,17,512,310,314,314,79,298,10,10,1
380,10,0.092739,0,4,317,16,480,313,317,317,75,302,10,10,1
381,10,0.13276,0.4,4,475,22,672,471,475,475,91,454,10,10,1
382,10,0.112112,0.2,4,384,20,608,380,384,384,107,365,10,10,1
383,10,0.180861,0.5,4,609,27,832,605,609,609,102,583,10,10,1
384,10,0.100387,0.5,4,361,19,576,357,361,361,74,343,10,10,1
385,10,0.121301,0.5,4,422,21,640,418,422,422,108,402,10,10,1
386,10,0.081237,0.4,4,322,14,416,318,322,322,55,309,10,10,1
387,10,0.101332,0.8,4,364,17,512,360,364,364,87,348,10,10,1
388,10,0.083249,0.2,4,288,16,480,284,288,288,78,273,10,10,1
389,10,0.07971,0,4,297,15,448,293,297,297,76,283,10,10,1
390,10,0.098383,0.6,4,356,16,480,352,356,356,82,341,10,10,1
391,10,0.106335,0.7,4,388,20,608,384,388,388,85,369,10,10,1
392,10,0.13572,0.1,4,483,22,672,479,483,483,94,462,10,10,1
393,10,0.079349,0.5,4,295,15,448,291,295,295,73,281,10,10,1
394,10,0.113262,0.8,4,385,24,736,381,385,385,77,362,10,10,1
395,10,0.106344,0.7,4,391,20,608,387,391,391,76,372,10,10,1
396,10,0.119421,0.3,4,491,23,704,487,491,491,87,469,10,10,1
397,10,0.088723,0.4,4,290,16,480,286,290,290,66,275,10,10,1
398,10,0.084706,0.6,4,311,17,512,307,311,311,80,295,10,10,1
399,10,0.08402,1,4,295,16,480,291,295,295,86,280,10,10,1
400,10,0.086652,0.4,4,332,18,544,328,332,332,74,315,10,10,1
401,10,0.119574,0.7,4,434,19,576,430,434,434,79,416,10,10,1
402,10,0.143357,0.5,4,508,26,800,504,508,508,78,483,10,10,1
403,10,0.074645,0.2,4,280,13,384,276,280,280,56,268,10,10,1
404,10,0.128362,0.9,4,436,21,640,432,436,436,127,416,10,10,1
405,10,0.135621,0.6,4,493,24,736,489,493,493,94,470,10,10,1
406,10,0.13393,0.7,4,464,21,640,460,464,464,113,444,10,10,1
407,10,0.092253,0.8,4,338,16,480,334,338,338,68,323,10,10,1
408,10,0.097377,0.8,4,352,17,512,348,352,352,84,336,10,10,1
409,10,0.058693,0.2,4,221,13,384,217,221,221,60,209,10,10,1
410,10,0.097848,0.8,4,359,19,576,355,359,359,63,341,10,10,1
411,10,0.133369,0.2,4,444,22,672,440,444,444,119,423,10,10,1
412,10,0.122148,0.6,4,442,20,608,438,442,442,59,423,10,10,1
413,10,0.084872,0,4,308,14,416,304,308,308,52,295,10,10,1
414,10,0.15143,0.7,4,541,27,832,537,541,541,104,515,10,10,1
415,10,0.110882,0.1,4,406,19,576,402,406,406,89,388,10,10,1
416,10,0.094589,0.6,4,331,16,480,327,331,331,94,316,10,10,1
417,10,0.099319,0.9,4,347,18,544,343,347,347,93,330,10,10,1
418,10,0.104542,0.2,4,365,19,576,361,365,365,86,347,10,10,1
419,10,0.094676,0.6,4,311,16,480,307,311,311,63,296,10,10,1
420,10,0.097664,0.8,4,331,18,544,327,331,331,95,314,10,10,1
421,10,0.11533,0.6,4,393,21,640,389,393,393,102,373,10,10,1
422,10,0.085038,1,4,299,15,448,295,299,299,93,285,10,10,1
423,10,0.08931,0.4,4,317,17,512,313,317,317,85,301,10,10,1
424,10,0.10961,0,4,422,22,672,418,422,422,69,401,10,10,1
425,10,0.083475,0.3,4,296,15,448,292,296,296,71,282,10,10,1
426,10,0.096935,0.6,4,345,16,480,341,345,345,92,330,10,10,1
427,10,0.094689,0.8,4,332,18,544,328,332,332,85,315,10,10,1
428,10,0.086915,0.6,4,328,17,512,324,328,328,80,312,10,10,1
429,10,0.122629,0.1,4,411,22,672,407,411,411,83,390,10,10,1
430,10,0.115043,0.9,4,382,19,576,378,382,382,102,364,10,10,1
431,10,0.064559,0.1,4,246,13,384,242,246,246,57,234,10,10,1
432,10,0.125679,0.7,4,436,21,640,432,436,436,77,416,10,10,1
433,10,0.089784,0,4,325,17,512,321,325,325,54,309,10,10,1
434,10,0.161053,0.8,4,544,22,672,540,544,544,111,523,10,10,1
435,10,0.114783,0.5,4,429,22,672,425,429,429,80,408,10,10,1
436,10,0.111062,0.9,4,372,18,544,368,372,372,81,355,10,10,1
437,10,0.101806,1,4,383,17,512,379,383,383,84,367,10,10,1
438,10,0.132676,0.9,4,476,23,704,472,476,476,84,454,10,10,1
439,10,0.103271,0.8,4,339,18,544,335,339,339,80,322,10,10,1
440,10,0.112952,1,4,382,20,608,378,382,382,103,363,10,10,1
441,10,0.199952,0.4,4,655,33,1024,651,655,655,107,623,10,10,1
442,10,0.10896,1,4,408,22,672,404,408,408,114,387,10,10,1
443,10,0.082419,0.3,4,298,15,448,294,298,298,80,284,10,10,1
444,10,0.091496,0.6,4,366,17,512,362,366,366,51,350,10,10,1
445,10,0.090864,0.7,4,335,21,640,331,335,335,76,315,10,10,1
446,10,0.126157,0.3,4,473,22,672,469,473,473,107,452,10,10,1
447,10,0.098836,0.1,4,389,22,672,385,389,389,78,368,10,10,1
448,10,0.141317,0.4,4,487,26,800,483,487,487,105,462,10,10,1
449,10,0.180843,0.9,4,604,29,896,600,604,604,130,576,10,10,1
450,10,0.130339,0.6,4,453,23,704,449,453,453,93,431,10,10,1
451,10,0.085137,0.5,4,302,14,416,298,302,302,69,289,10,10,1
452,10,0.13901,0.4,4,502,23,704,498,502,502,90,480,10,10,1
453,10,0.109073,0.1,4,387,19,576,383,387,387,82,369,10,10,1
454,10,0.077192,0.1,4,286,14,416,282,286,286,66,273,10,10,1
455,10,0.114481,0.4,4,411,22,672,407,411,411,89,390,10,10,1
456,10,0.147218,0.8,4,524,25,768,520,524,524,101,500,10,10,1
457,10,0.1088,0.5,4,383,18,544,379,383,383,101,366,10,10,1
458,10,0.116492,0.7,4,398,21,640,394,398,398,96,378,10,10,1
459,10,0.124116,0,4,464,21,640,460,464,464,89,444,10,10,1
460,10,0.133193,0.4,4,472,21,640,468,472,472,79,452,10,10,1
461,10,0.082324,0.6,4,294,15,448,290,294,294,72,280,10,10,1
462,10,0.092839,0.9,4,335,19,576,331,335,335,112,317,10,10,1
463,10,0.062688,0.9,4,268,14,416,264,268,268,69,255,10,10,1
464,10,0.080738,0.9,4,329,16,480,325,329,329,104,314,10,10,1
465,10,0.095109,0.8,4,348,17,512,344,348,348,73,332,10,10,1
466,10,0.097163,0.6,4,366,16,480,362,366,366,95,351,10,10,1
467,10,0.133095,0.4,4,471,20,608,467,471,471,96,452,10,10,1
468,10,0.105178,0.6,4,404,19,576,400,404,404,98,386,10,10,1
469,10,0.090411,0.3,4,334,16,480,330,334,334,108,319,10,10,1
470,10,0.094236,1,4,333,17,512,329,333,333,95,317,10,10,1
471,10,0.106373,0.2,4,426,24,736,422,426,426,73,403,10,10,1
472,10,0.129017,0.5,4,470,23,704,466,470,470,95,448,10,10,1
473,10,0.13939,0.7,4,450,27,832,446,450,450,114,424,10,10,1
474,10,0.097869,0.6,4,354,18,544,350,354,354,78,337,10,10,1
475,10,0.115994,0.9,4,408,20,608,404,408,408,113,389,10,10,1
476,10,0.085471,0.5,4,295,17,512,291,295,295,86,279,10,10,1
477,10,0.128974,0.8,4,463,22,672,459,463,463,120,442,10,10,1
478,10,0.099665,1,4,331,19,576,327,331,331,125,313,10,10,1
479,10,0.17355,0.9,4,558,28,864,554,558,558,97,531,10,10,1
480,10,0.11301,1,4,384,22,672,380,384,384,160,363,10,10,1
481,10,0.10101,0.6,4,322,16,480,318,322,322,96,307,10,10,1
482,10,0.142291,0.9,4,474,27,832,470,474,474,128,448,10,10,1
483,10,0.091732,0.2,4,309,16,480,305,309,309,90,294,10,10,1
484,10,0.112851,0.9,4,378,20,608,374,378,378,120,359,10,10,1
485,10,0.09893,0.9,4,327,18,544,323,327,327,109,310,10,10,1
486,10,0.136961,0.7,4,449,22,672,445,449,449,109,428,10,10,1
487,10,0.099159,0.9,4,345,17,512,341,345,345,77,329,10,10,1
488,10,0.097337,0.9,4,326,17,512,322,326,326,81,310,10,10,1
489,10,0.054718,0,4,194,13,384,190,194,194,49,182,10,10,1
490,10,0.094808,0.8,4,370,19,576,366,370,370,89,352,10,10,1
491,10,0.164578,0.6,4,541,28,864,537,541,541,110,514,10,10,1
492,10,0.120994,1,4,419,20,608,415,419,419,93,400,10,10,1
493,10,0.091267,1,4,299,16,480,295,299,299,119,284,10,10,1
494,10,0.109496,0.8,4,376,19,576,372,376,376,98,358,10,10,1
495,10,0.109232,0.8,4,379,18,544,375,379,379,80,362,10,10,1
496,10,0.103712,1,4,341,18,544,337,341,341,118,324,10,10,1
497,10,0.079114,0.1,4,292,14,416,288,292,292,59,279,10,10,1
498,10,0.102995,0.4,4,376,18,544,372,376,376,98,359,10,10,1
499,10,0.093697,0.3,4,330,18,544,326,330,330,74,313,10,10,1
500,10,0.059654,0.7,4,239,13,384,235,239,239,56,227,10,10,1
501,10,0.146169,0.5,4,525,27,832,521,525,525,105,499,10,10,1
502,10,0.1168,0.8,4,388,20,608,384,388,388,121,369,10,10,1
503,10,0.121944,0.7,4,417,20,608,413,417,417,79,398,10,10,1
504,10,0.107708,0.8,4,357,20,608,353,357,357,99,338,10,10,1
505,10,0.109835,0.7,4,371,21,640,367,371,371,110,351,10,10,1
506,10,0.075441,0.4,4,256,15,448,252,256,256,79,242,10,10,1
507,10,0.091077,0.1,4,301,19,576,297,301,301,83,283,10,10,1
508,10,0.094724,0.3,4,334,17,512,330,334,334,79,318,10,10,1
509,10,0.090331,1,4,308,17,512,304,308,308,93,292,10,10,1
510,10,0.17218,0.6,4,543,27,832,539,543,543,114,517,10,10,1
511,10,0.141845,0.5,4,517,22,672,513,517,517,96,496,10,10,1
512,10,0.122599,0.5,4,387,20,608,383,387,387,96,368,10,10,1
513,10,0.109154,0.7,4,375,19,576,371,375,375,85,357,10,10,1
514,10,0.07776,1,4,271,17,512,267,271,271,95,255,10,10,1
515,10,0.09662,0.3,4,349,17,512,345,349,349,78,333,10,10,1
516,10,0.128081,0.7,4,441,20,608,437,441,441,114,422,10,10,1
517,10,0.101502,1,4,351,18,544,347,351,351,119,334,10,10,1
518,10,0.097264,0.6,4,322,18,544,318,322,322,96,305,10,10,1
519,10,0.108338,0.3,4,395,18,544,391,395,395,105,378,10,10,1
520,10,0.107001,0.3,4,379,20,608,375,379,379,103,360,10,10,1
521,10,0.12212,0.9,4,394,22,672,390,394,394,128,373,10,10,1
522,10,0.09602,0.3,4,324,19,576,320,324,324,106,306,10,10,1
523,10,0.171234,0.4,4,552,28,864,548,552,552,99,525,10,10,1
524,10,0.106315,0.8,4,343,21,640,339,343,343,99,323,10,10,1
525,10,0.089419,0.8,4,327,15,448,323,327,327,78,313,10,10,1
526,10,0.09854,1,4,336,19,576,332,336,336,107,318,10,10,1
527,10,0.080484,1,4,305,18,544,301,305,305,110,288,10,10,1
528,10,0.088083,0.4,4,338,15,448,334,338,338,70,324,10,10,1
529,10,0.116495,0.9,4,408,21,640,404,408,408,95,388,10,10,1
530,10,0.102102,1,4,345,20,608,341,345,345,112,326,10,10,1
531,10,0.115356,0.5,4,383,21,640,379,383,383,120,363,10,10,1
532,10,0.081771,1,4,296,18,544,292,296,296,131,279,10,10,1
533,10,0.092913,0.6,4,345,17,512,341,345,345,108,329,10,10,1
534,10,0.091995,0.8,4,342,18,544,338,342,342,105,325,10,10,1
535,10,0.079555,0.5,4,304,15,448,300,304,304,92,290,10,10,1
536,10,0.088361,0.4,4,304,18,544,300,304,304,85,287,10,10,1
537,10,0.095668,0.7,4,345,17,512,341,345,345,78,329,10,10,1
538,10,0.143086,0.8,4,536,25,768,532,536,536,109,512,10,10,1
539,10,0.182915,0.9,4,630,26,800,626,630,630,117,605,10,10,1
540,10,0.097813,0.8,4,315,17,512,311,315,315,73,299,10,10,1
541,10,0.079977,0.5,4,289,15,448,285,289,289,71,275,10,10,1
542,10,0.11467,0.2,4,423,19,576,419,423,423,102,405,10,10,1
543,10,0.111294,0.9,4,420,19,576,416,420,420,117,402,10,10,1
544,10,0.116328,0.9,4,411,23,704,407,411,411,107,389,10,10,1
545,10,0.128871,0.8,4,433,26,800,429,433,433,104,408,10,10,1
546,10,0.110031,0.8,4,402,19,576,398,402,402,86,384,10,10,1
547,10,0.094665,0.7,4,355,18,544,351,355,355,90,338,10,10,1
548,10,0.11359,0.7,4,411,19,576,407,411,411,85,393,10,10,1
549,10,0.116102,0.4,4,421,21,640,417,421,421,90,401,10,10,1
550,10,0.082619,0.7,4,292,17,512,288,292,292,76,276,10,10,1
551,10,0.153294,0.4,4,530,28,864,526,530,530,97,503,10,10,1
552,10,0.118837,0.7,4,466,22,672,462,466,466,92,445,10,10,1
553,10,0.095613,0.6,4,363,17,512,359,363,363,92,347,10,10,1
554,10,0.127223,0.8,4,462,23,704,458,462,462,89,440,10,10,1
555,10,0.1411,0.8,4,469,23,704,465,469,469,112,447,10,10,1
556,10,0.105409,0.9,4,384,17,512,380,384,384,74,368,10,10,1
557,10,0.112835,0.8,4,372,21,640,368,372,372,104,352,10,10,1
558,10,0.095036,0.6,4,332,16,480,328,332,332,63,317,10,10,1
559,10,0.101244,0.4,4,348,18,544,344,348,348,93,331,10,10,1
560,10,0.096187,0.5,4,342,17,512,338,342,342,101,326,10,10,1
561,10,0.11059,1,4,388,18,544,384,388,388,82,371,10,10,1
562,10,0.06396,0,4,255,14,416,251,255,255,64,242,10,10,1
563,10,0.086774,0.5,4,324,15,448,320,324,324,77,310,10,10,1
564,10,0.115785,0.9,4,412,20,608,408,412,412,99,393,10,10,1
565,10,0.161649,0.2,4,553,26,800,549,553,553,129,528,10,10,1
566,10,0.114061,0.5,4,374,19,576,370,374,374,94,356,10,10,1
567,10,0.099325,0.9,4,357,18,544,353,357,357,107,340,10,10,1
568,10,0.207556,0.4,4,692,33,1024,688,692,692,108,660,10,10,1
569,10,0.137275,1,4,450,26,800,446,450,450,140,425,10,10,1
570,10,0.120461,0.8,4,410,20,608,406,410,410,105,391,10,10,1
571,10,0.11959,0.5,4,427,20,608,423,427,427,97,408,10,10,1
572,10,0.083867,0.3,4,305,16,480,301,305,305,84,290,10,10,1
573,10,0.136843,0.5,4,517,23,704,513,517,517,108,495,10,10,1
574,10,0.071829,0.7,4,231,14,416,227,231,231,62,218,10,10,1
575,10,0.127366,0.1,4,464,23,704,460,464,464,58,442,10,10,1
576,10,0.100452,0.8,4,341,17,512,337,341,341,75,325,10,10,1
577,10,0.138366,0.8,4,436,22,672,432,436,436,134,415,10,10,1
578,10,0.090955,0.3,4,310,18,544,306,310,310,94,293,10,10,1
579,10,0.130293,0.7,4,439,22,672,435,439,439,126,418,10,10,1
580,10,0.108732,0.4,4,384,19,576,380,384,384,73,366,10,10,1
581,10,0.094617,0.3,4,347,17,512,343,347,347,98,331,10,10,1
582,10,0.1306,0.8,4,438,20,608,434,438,438,121,419,10,10,1
583,10,0.11355,0.2,4,411,24,736,407,411,411,87,388,10,10,1
584,10,0.133298,0.4,4,457,22,672,453,457,457,109,436,10,10,1
585,10,0.130832,0.9,4,446,22,672,442,446,446,133,425,10,10,1
586,10,0.082626,0.5,4,298,15,448,294,298,298,73,284,10,10,1
587,10,0.089612,0.8,4,307,18,544,303,307,307,58,290,10,10,1
588,10,0.130714,0.4,4,492,21,640,488,492,492,83,472,10,10,1
589,10,0.08742,0.6,4,322,15,448,318,322,322,74,308,10,10,1
590,10,0.117866,0.8,4,423,18,544,419,423,423,100,406,10,10,1
591,10,0.088889,1,4,308,16,480,304,308,308,69,293,10,10,1
592,10,0.145525,1,4,517,27,832,513,517,517,115,491,10,10,1
593,10,0.107902,0.5,4,405,18,544,401,405,405,105,388,10,10,1
594,10,0.094209,0.8,4,323,19,576,319,323,323,81,305,10,10,1
595,10,0.090369,0.7,4,295,16,480,291,295,295,87,280,10,10,1
596,10,0.11536,0.3,4,401,20,608,397,401,401,88,382,10,10,1
597,10,0.088144,0.9,4,294,18,544,290,294,294,108,277,10,10,1
598,10,0.127919,0.6,4,441,25,768,437,441,441,79,417,10,10,1
599,10,0.137869,0.9,4,494,21,640,490,494,494,104,474,10,10,1
600,10,0.101151,0.7,4,358,18,544,354,358,358,110,341,10,10,1
601,10,0.163144,0.6,4,570,27,832,566,570,570,94,544,10,10,1
602,10,0.089446,0.5,4,325,15,448,321,325,325,66,311,10,10,1
603,10,0.121715,0.7,4,420,19,576,416,420,420,92,402,10,10,1
604,10,0.127298,0.3,4,454,21,640,450,454,454,79,434,10,10,1
605,10,0.149425,0.6,4,521,23,704,517,521,521,97,499,10,10,1
606,10,0.081393,0.7,4,285,16,480,281,285,285,62,270,10,10,1
607,10,0.146519,0.3,4,504,25,768,500,504,504,118,480,10,10,1
608,10,0.102236,0.9,4,353,18,544,349,353,353,88,336,10,10,1
609,10,0.087749,0.6,4,307,16,480,303,307,307,73,292,10,10,1
610,10,0.123852,0.6,4,431,21,640,427,431,431,109,411,10,10,1
611,10,0.097606,0.3,4,364,18,544,360,364,364,68,347,10,10,1
612,10,0.089512,0.4,4,311,16,480,307,311,311,61,296,10,10,1
613,10,0.070187,0.1,4,256,14,416,252,256,256,72,243,10,10,1
614,10,0.102766,1,4,388,22,672,384,388,388,94,367,10,10,1
615,10,0.103884,0.5,4,363,18,544,359,363,363,101,346,10,10,1
616,10,0.091506,0.4,4,347,16,480,343,347,347,83,332,10,10,1
617,10,0.104258,0.1,4,376,17,512,372,376,376,91,360,10,10,1
618,10,0.10819,0.5,4,360,18,544,356,360,360,93,343,10,10,1
619,10,0.147013,0.9,4,510,26,800,506,510,510,83,485,10,10,1
620,10,0.105334,0.3,4,373,22,672,369,373,373,82,352,10,10,1
621,10,0.101172,0.9,4,359,17,512,355,359,359,107,343,10,10,1
622,10,0.097291,0.5,4,368,20,608,364,368,368,121,349,10,10,1
623,10,0.083036,1,4,289,17,512,285,289,289,110,273,10,10,1
624,10,0.105642,1,4,418,24,736,414,418,418,113,395,10,10,1
625,10,0.073255,1,4,294,17,512,290,294,294,104,278,10,10,1
626,10,0.098074,1,4,367,18,544,363,367,367,111,350,10,10,1
627,10,0.092658,1,4,326,18,544,322,326,326,109,309,10,10,1
628,10,0.051451,1,4,223,15,448,219,223,223,71,209,10,10,1
629,10,0.073077,1,4,265,16,480,261,265,265,102,250,10,10,1
630,10,0.123721,1,4,434,27,832,430,434,434,146,408,10,10,1
631,10,0.085529,0.9,4,301,19,576,297,301,301,138,283,10,10,1
632,10,0.067712,1,4,275,18,544,271,275,275,131,258,10,10,1
633,10,0.062285,1,4,261,18,544,257,261,261,117,245,10,10,1
634,10,0.074486,0.9,4,250,19,576,246,250,250,119,232,10,10,1
635,10,0.043481,0.9,4,251,18,544,247,251,251,116,234,10,10,1
636,10,0.081243,1,4,274,16,480,270,274,274,99,259,10,10,1
637,10,0.099187,1,4,362,19,576,358,362,362,90,344,10,10,1
638,10,0.082872,1,4,291,16,480,287,291,291,93,276,10,10,1
639,10,0.101611,1,4,340,19,576,336,340,340,120,322,10,10,1
640,10,0.100472,1,4,339,19,576,335,339,339,123,321,10,10,1
641,10,0.148492,0.7,4,501,24,736,497,501,501,140,478,10,10,1
642,10,0.132443,1,4,436,25,768,432,436,436,165,412,10,10,1
643,10,0.091782,0.7,4,312,16,480,308,312,312,80,297,10,10,1
644,10,0.089395,0.5,4,312,13,384,308,312,312,61,300,10,10,1
645,10,0.096226,0.8,4,348,16,480,344,348,348,103,333,10,10,1
646,10,0.090168,0.7,4,354,16,480,350,354,354,85,339,10,10,1
647,10,0.110618,0.2,4,396,20,608,392,396,396,73,377,10,10,1
648,10,0.115545,0.8,4,395,20,608,391,395,395,104,376,10,10,1
649,10,0.175126,0.6,4,570,27,832,566,570,570,132,544,10,10,1
650,10,0.112518,0.7,4,399,21,640,395,399,399,115,379,10,10,1
651,10,0.094511,1,4,324,18,544,320,324,324,110,307,10,10,1
652,10,0.132794,1,4,480,22,672,476,480,480,163,459,10,10,1
653,10,0.091572,0.5,4,307,16,480,303,307,307,95,292,10,10,1
654,10,0.092505,1,4,329,18,544,325,329,329,112,312,10,10,1
655,10,0.093178,0.9,4,342,18,544,338,342,342,88,325,10,10,1
656,10,0.060119,0.6,4,232,15,448,228,232,232,70,218,10,10,1
657,10,0.098823,0.5,4,399,19,576,395,399,399,103,381,10,10,1
658,10,0.091475,1,4,340,19,576,336,340,340,140,322,10,10,1
659,10,0.112131,1,4,379,19,576,375,379,379,123,361,10,10,1
660,10,0.092244,1,4,341,18,544,337,341,341,108,324,10,10,1
661,10,0.123851,0.3,4,460,22,672,456,460,460,82,439,10,10,1
662,10,0.097827,0.9,4,388,20,608,384,388,388,137,369,10,10,1
663,10,0.068051,0.7,4,250,15,448,246,250,250,78,236,10,10,1
664,10,0.153192,0.2,4,530,25,768,526,530,530,101,506,10,10,1
665,10,0.131095,0.8,4,446,25,768,442,446,446,123,422,10,10,1
666,10,0.186788,0.4,4,639,29,896,635,639,639,100,611,10,10,1
667,10,0.117124,0.7,4,390,21,640,386,390,390,127,370,10,10,1
668,10,0.067506,0.9,4,227,16,480,223,227,227,81,212,10,10,1
669,10,0.09642,1,4,358,17,512,354,358,358,95,342,10,10,1
670,10,0.094985,0.3,4,334,17,512,330,334,334,70,318,10,10,1
671,10,0.099864,0.9,4,352,19,576,348,352,352,122,334,10,10,1
672,10,0.101825,1,4,342,22,672,338,342,342,131,321,10,10,1
673,10,0.098883,0.1,4,349,18,544,345,349,349,89,332,10,10,1
674,10,0.068123,0.9,4,297,19,576,293,297,297,117,279,10,10,1
675,10,0.089206,0.2,4,306,18,544,302,306,306,90,289,10,10,1
676,10,0.104105,0.2,4,378,19,576,374,378,378,90,360,10,10,1
677,10,0.117794,1,4,418,20,608,414,418,418,127,399,10,10,1
678,10,0.097135,0.9,4,350,19,576,346,350,350,138,332,10,10,1
679,10,0.087198,0.3,4,319,14,416,315,319,319,62,306,10,10,1
680,10,0.092136,0.7,4,334,17,512,330,334,334,88,318,10,10,1
681,10,0.088223,1,4,325,16,480,321,325,325,75,310,10,10,1
682,10,0.126722,0.6,4,431,23,704,427,431,431,115,409,10,10,1
683,10,0.085129,0.9,4,284,16,480,280,284,284,55,269,10,10,1
684,10,0.10355,1,4,377,22,672,373,377,377,129,356,10,10,1
685,10,0.063347,0.5,4,216,15,448,212,216,216,73,203,10,10,1
686,10,0.10146,1,4,357,22,672,353,357,357,141,336,10,10,1
687,10,0.080366,0.8,4,276,15,448,272,276,276,89,262,10,10,1
688,10,0.130372,1,4,437,23,704,433,437,437,120,415,10,10,1
689,10,0.094072,1,4,320,19,576,316,320,320,103,302,10,10,1
690,10,0.135197,0.8,4,464,22,672,460,464,464,104,443,10,10,1
691,10,0.103318,0.9,4,336,17,512,332,336,336,84,320,10,10,1
692,10,0.080455,1,4,273,15,448,269,273,273,72,259,10,10,1
693,10,0.11031,0.3,4,382,23,704,378,382,382,102,360,10,10,1
694,10,0.102533,0.9,4,351,18,544,347,351,351,116,334,10,10,1
695,10,0.099218,0.8,4,381,19,576,377,381,381,131,363,10,10,1
696,10,0.09468,0.8,4,329,16,480,325,329,329,73,314,10,10,1
697,10,0.154231,1,4,526,29,896,522,526,526,149,498,10,10,1
698,10,0.125178,0.9,4,416,24,736,412,416,416,122,393,10,10,1
699,10,0.079274,1,4,301,18,544,297,301,301,121,284,10,10,1
700,10,0.094994,1,4,320,16,480,316,320,320,92,305,10,10,1
701,10,0.102372,0.6,4,406,18,544,402,406,406,94,389,10,10,1
702,10,0.099581,0.8,4,343,16,480,339,343,343,91,328,10,10,1
703,10,0.100412,0.6,4,330,16,480,326,330,330,73,315,10,10,1
704,10,0.083974,1,4,316,17,512,312,316,316,86,300,10,10,1
705,10,0.100938,1,4,369,17,512,365,369,369,104,353,10,10,1
706,10,0.077118,0.9,4,308,15,448,304,308,308,79,294,10,10,1
707,10,0.089753,0.6,4,334,18,544,330,334,334,71,317,10,10,1
708,10,0.092228,0.7,4,340,16,480,336,340,340,81,325,10,10,1
709,10,0.081992,1,4,295,16,480,291,295,295,84,280,10,10,1
710,10,0.108882,1,4,390,18,544,386,390,390,92,373,10,10,1
711,10,0.098161,0.2,4,345,20,608,341,345,345,70,326,10,10,1
712,10,0.097596,0.8,4,334,17,512,330,334,334,78,318,10,10,1
713,10,0.104433,0.4,4,399,20,608,395,399,399,86,380,10,10,1
714,10,0.129593,0.6,4,508,23,704,504,508,508,99,486,10,10,1
715,10,0.080053,0.3,4,306,14,416,302,306,306,46,293,10,10,1
716,10,0.103032,1,4,377,18,544,373,377,377,98,360,10,10,1
717,10,0.181355,0.4,4,606,29,896,602,606,606,118,578,10,10,1
718,10,0.10559,0,4,367,19,576,363,367,367,73,349,10,10,1
719,10,0.087251,0.4,4,310,14,416,306,310,310,71,297,10,10,1
720,10,0.13501,0.8,4,496,24,736,492,496,496,72,473,10,10,1
721,10,0.09471,0.7,4,362,17,512,358,362,362,94,346,10,10,1
722,10,0.091105,0.8,4,347,16,480,343,347,347,76,332,10,10,1
723,10,0.096755,0.2,4,361,18,544,357,361,361,95,344,10,10,1
724,10,0.127811,0.8,4,443,24,736,439,443,443,91,420,10,10,1
725,10,0.119534,1,4,407,22,672,403,407,407,120,386,10,10,1
726,10,0.106628,0.5,4,360,20,608,356,360,360,85,341,10,10,1
727,10,0.138101,0.7,4,465,24,736,461,465,465,109,442,10,10,1
728,10,0.127505,0.6,4,441,23,704,437,441,441,90,419,10,10,1
729,10,0.096927,0.8,4,333,16,480,329,333,333,88,318,10,10,1
730,10,0.171644,0.8,4,573,27,832,569,573,573,96,547,10,10,1
731,10,0.136657,0.9,4,467,22,672,463,467,467,111,446,10,10,1
732,10,0.086765,1,4,284,16,480,280,284,284,85,269,10,10,1
733,10,0.103164,1,4,376,19,576,372,376,376,135,358,10,10,1
734,10,0.093779,0.6,4,314,16,480,310,314,314,87,299,10,10,1
735,10,0.171964,0.5,4,568,25,768,564,568,568,98,544,10,10,1
736,10,0.125182,0.6,4,425,20,608,421,425,425,83,406,10,10,1
737,10,0.110489,0.5,4,375,20,608,371,375,375,88,356,10,10,1
738,10,0.105444,0.3,4,401,18,544,397,401,401,103,384,10,10,1
739,10,0.122713,0.7,4,417,20,608,413,417,417,97,398,10,10,1
740,10,0.106565,0.6,4,355,19,576,351,355,355,96,337,10,10,1
741,10,0.093262,0.6,4,311,17,512,307,311,311,94,295,10,10,1
742,10,0.142358,1,4,495,25,768,491,495,495,123,471,10,10,1
743,10,0.102868,1,4,348,17,512,344,348,348,93,332,10,10,1
744,10,0.078089,0.5,4,273,14,416,269,273,273,61,260,10,10,1
745,10,0.102556,1,4,349,18,544,345,349,349,127,332,10,10,1
746,10,0.102627,0.7,4,394,19,576,390,394,394,117,376,10,10,1
747,10,0.124724,0,4,433,20,608,429,433,433,86,414,10,10,1
748,10,0.106108,0.3,4,388,17,512,384,388,388,93,372,10,10,1
749,10,0.103613,0.8,4,382,18,544,378,382,382,115,365,10,10,1
750,10,0.157111,0.6,4,530,27,832,526,530,530,94,504,10,10,1
751,10,0.128841,0.6,4,434,25,768,430,434,434,98,410,10,10,1
752,10,0.09948,0.8,4,341,18,544,337,341,341,87,324,10,10,1
753,10,0.091371,0.4,4,331,16,480,327,331,331,82,316,10,10,1
754,10,0.123381,0.7,4,446,21,640,442,446,446,101,426,10,10,1
